,LNG Flow,LNG Rundown Temperature,MR IGV Position,HMR Flow ,HMR/MR Ratio,Percentage Nitrogen in MR,Percentage Methane in MR,Percentage Ethane in MR,Percentage Propane in MR,Percentage Butane in MR,Ambient Condition,Low Pressure Propane/Mixed Refrigerant kettle level
21215,13567.8759765625,-146.5380859375,67.99996185302734,21000.740234375,4.795805931091309,3.423828125,42.92333984375,43.401466369628906,9.897753715515137,0.2773828208446502,25.128406524658203,60.021484375
24121,13381.4267578125,-145.0,55.07600021362305,20230.982421875,5.093171119689941,3.12744140625,45.51982498168945,39.96992111206055,10.90810489654541,0.392578125,29.82049560546875,62.0703125
29128,13078.3193359375,-145.5322265625,50.038082122802734,20462.458984375,4.883647918701172,3.400390625,44.060546875,42.90507888793945,9.2900390625,0.2430468648672104,28.003633499145508,60.212890625
26094,13333.37890625,-145.0390625,59.081809997558594,20069.4453125,5.10443925857544,3.12060546875,42.94658279418945,43.56582260131836,10.048144340515137,0.2740624845027923,25.992738723754883,60.4140625
25743,12402.9365234375,-145.966796875,59.081878662109375,20037.345703125,5.500425815582275,3.09521484375,43.27529525756836,42.52324295043945,10.741308212280272,0.2824218571186065,30.631908416748047,60.302734375
19386,13308.0439453125,-145.7958984375,66.03781127929688,21004.75390625,5.014954090118408,3.1904296875,42.92998123168945,43.293556213378906,10.34619140625,0.1900390535593032,27.08638381958008,59.462890625
30416,12499.09765625,-147.119140625,61.22477340698242,18342.498046875,5.840793609619141,3.50146484375,44.820899963378906,40.52607345581055,10.89306640625,0.162148430943489,31.337486267089844,60.5
15323,12151.810546875,-144.990234375,70.04946899414062,18188.294921875,6.25830078125,2.8154296875,42.803810119628906,43.1474609375,10.114453315734863,0.2802734375,28.197668075561523,59.98046875
31856,11790.7080078125,-147.001953125,60.053993225097656,16929.09375,6.428483963012695,3.45849609375,42.90010070800781,43.119239807128906,10.158203125,0.2576953172683716,30.34967803955078,62.794921875
7188,13355.548828125,-145.4443359375,78.22425842285156,20104.509765625,5.258505344390869,2.9365234375,43.71025466918945,42.845314025878906,10.1240234375,0.3007031083106994,29.167837142944336,62.59375
23217,13341.6875,-145.09765625,61.624000549316406,20635.283203125,5.54608154296875,3.2998046875,42.2841796875,43.56582260131836,10.449414253234863,0.3618749976158142,32.11362075805664,62.5546875
2558,0.0,27.490234375,0.0,2131.3515625,13.212380409240724,0.001953125,0.013281250372529,84.89541625976562,0.0068359375,-0.0002734375011641,28.709211349487305,51.7890625
27513,13648.48828125,-146.0986328125,66.91436004638672,21538.615234375,4.937136173248291,3.40234375,44.00410461425781,42.46015930175781,9.752148628234863,0.2891796827316284,26.66303825378418,63.29296875
23053,13410.875,-145.1416015625,58.0,20575.08203125,5.0022382736206055,3.10107421875,44.37929916381836,40.6904296875,11.357226371765137,0.429023414850235,29.767576217651367,62.921875
499,7848.15234375,-145.361328125,24.03221893310547,13081.830078125,5.561366558074951,3.6728515625,44.52705383300781,40.53935623168945,11.003125190734863,0.1656640619039535,29.079639434814453,59.869140625
26222,13446.501953125,-145.2978515625,57.49842834472656,20367.025390625,5.154131889343262,3.12255859375,43.77001953125,42.63447570800781,10.14589786529541,0.2827343642711639,29.4147891998291,62.041015625
17692,8999.5087890625,-145.1806640625,52.00636291503906,14259.6787109375,6.740408897399902,3.064453125,42.998046875,42.0849609375,11.476171493530272,0.321093738079071,30.06744766235352,60.001953125
13776,12508.23046875,-146.328125,52.000030517578125,18435.265625,5.3167500495910645,2.90380859375,42.76728820800781,42.579689025878906,11.350390434265137,0.3030468821525574,30.45551490783692,63.388671875
29494,12894.3212890625,-146.4453125,64.03729248046875,19830.728515625,6.648608207702637,3.53515625,43.18730545043945,42.26591873168945,10.606640815734863,0.3058203160762787,26.29261016845703,62.177734375
23371,13413.3427734375,-144.8193359375,57.89099884033203,20562.1796875,5.0504961013793945,3.12744140625,42.78056716918945,43.799903869628906,9.979101181030272,0.2670702934265136,29.32659149169922,62.935546875
21922,13866.0322265625,-145.3271484375,65.73699951171875,21786.94921875,5.162276268005371,3.4287109375,43.0146484375,43.40810775756836,9.897753715515137,0.2455468624830246,26.15149307250977,61.43359375
3417,9440.806640625,-147.5439453125,48.08267974853516,16925.673828125,7.015508651733398,3.4296875,42.36220932006836,42.47676086425781,11.201367378234863,0.447070300579071,28.356422424316406,59.587890625
23153,13535.8203125,-145.6884765625,62.27099990844727,20899.373046875,5.077980995178223,3.22412109375,43.88457107543945,41.674903869628906,10.745409965515137,0.4258202910423279,29.4853458404541,60.93359375
29419,9657.7666015625,-144.9658203125,55.00558471679688,16247.953125,4.776736736297607,3.36376953125,42.88017654418945,46.779884338378906,6.498241901397705,0.3758984208106994,27.56264877319336,60.537109375
29525,13602.2392578125,-146.4892578125,65.03729248046875,21289.107421875,5.0041608810424805,3.76025390625,43.38818359375,42.28584289550781,10.20400333404541,0.2597265541553497,27.104022979736328,61.859375
16869,13397.4853515625,-146.07421875,68.00628662109375,21138.7265625,5.067707538604736,3.5224609375,43.74013900756836,42.53984451293945,9.9052734375,0.2542187571525574,29.62646102905273,61.669921875
6636,12119.314453125,-145.4443359375,59.02433776855469,20382.5390625,4.953291893005371,2.94140625,42.90010070800781,43.49941635131836,10.34072208404541,0.2574609220027923,29.732297897338867,56.451171875
11867,12287.671875,-144.990234375,56.99998474121094,18086.546875,5.627573013305664,2.90673828125,43.05781555175781,43.608985900878906,10.01259708404541,0.2973828017711639,26.38080596923828,62.3671875
17868,13243.271484375,-146.7724609375,67.03773498535156,20129.130859375,4.904777526855469,3.4453125,43.87129211425781,41.28974914550781,11.015429496765137,0.3197265565395355,31.26692771911621,61.61328125
4824,11434.130859375,-147.841796875,68.00897979736328,17365.064453125,4.792832374572754,2.9560546875,43.110939025878906,42.58964920043945,10.741308212280272,0.5167577862739563,28.51517677307129,59.080078125
19736,11791.501953125,-146.2548828125,60.03782653808594,17185.455078125,6.66361665725708,3.38427734375,43.00468826293945,42.25927734375,11.07900333404541,0.2089453041553497,28.33878326416016,61.240234375
23130,13528.037109375,-145.8837890625,61.26499938964844,21120.0078125,5.0014472007751465,3.22412109375,43.5791015625,41.93056869506836,10.8486328125,0.373046875,29.11491775512696,61.4140625
16072,12867.4521484375,-145.6591796875,68.50629425048828,20527.73046875,5.198790073394775,3.21630859375,43.34170150756836,43.14082336425781,9.899121284484863,0.3224999904632568,30.2262020111084,60.041015625
22090,13478.927734375,-145.0048828125,64.0,21132.9921875,5.183953285217285,3.11376953125,42.99140930175781,42.55976867675781,11.0126953125,0.257617175579071,29.82049560546875,61.677734375
5057,12183.9609375,-146.62109375,45.094764709472656,18343.87109375,4.844818115234375,2.9541015625,43.683692932128906,42.07500076293945,10.768651962280272,0.4332812428474426,31.3904037475586,61.486328125
25770,13392.2236328125,-144.3603515625,61.081878662109375,20349.990234375,5.845417499542236,3.12939453125,42.87685775756836,43.13252258300781,10.498632431030272,0.2741406261920929,29.32659149169922,60.6328125
24008,13727.984375,-144.9365234375,60.24300003051758,20815.947265625,4.958676338195801,3.13232421875,43.51601791381836,43.160743713378906,9.813672065734863,0.2941406071186065,29.256032943725582,61.830078125
535,9089.91796875,-148.9208984375,56.03221893310547,14515.01171875,5.939085483551025,3.5888671875,43.2470703125,41.62841796875,11.2724609375,0.1814062446355819,30.34967803955078,55.048828125
31923,13025.3671875,-146.19140625,68.05399322509766,19828.767578125,5.640279293060303,3.5341796875,42.97314453125,43.243751525878906,9.836230278015137,0.3107812404632568,30.86122131347656,61.58984375
18886,9593.744140625,-145.3564453125,58.03779602050781,14864.212890625,5.904469013214111,2.90478515625,43.00801086425781,43.44795227050781,10.320898056030272,0.2505078017711639,30.014528274536133,61.439453125
19682,11996.0185546875,-146.2255859375,67.03781127929688,18084.853515625,6.962061405181885,3.48193359375,42.936622619628906,42.82207107543945,10.475390434265137,0.21484375,25.55175399780273,62.732421875
10905,12302.537109375,-145.927734375,50.0,19284.267578125,5.201301097869873,2.9169921875,42.90010070800781,43.71357727050781,10.193066596984863,0.2319531142711639,26.2573299407959,61.21875
13588,12411.43359375,-145.2685546875,52.00001525878906,18086.865234375,5.241714477539063,2.962890625,43.22216796875,43.48115539550781,9.955859184265137,0.2824999988079071,29.50298500061035,62.939453125
31508,10799.0576171875,-147.0556640625,54.08740234375,15836.5263671875,6.231947422027588,3.5625,43.13418197631836,42.77392578125,10.064550399780272,0.3532031178474426,30.032169342041016,61.630859375
28566,12304.28125,-146.9775390625,56.0634651184082,18427.19921875,5.929471969604492,3.4248046875,45.12138748168945,41.28310775756836,9.68310546875,0.3932031095027923,28.33878326416016,61.40234375
30986,12193.4921875,-146.5380859375,61.07114410400391,17181.841796875,5.466856479644775,3.203125,42.57304763793945,41.92724609375,11.772168159484863,0.4234374761581421,30.014528274536133,60.73828125
967,8314.16015625,-149.3701171875,49.99999237060547,15463.8828125,5.342341423034668,3.310546875,41.716407775878906,44.098731994628906,10.570409774780272,0.212929680943489,30.06744766235352,57.771484375
22080,13472.912109375,-144.8681640625,64.072998046875,21142.921875,5.256335735321045,3.10888671875,43.03125,42.54316711425781,10.99355411529541,0.2576953172683716,29.838134765625,61.927734375
10448,12193.986328125,-144.6923828125,50.58515930175781,18405.900390625,5.533239364624023,2.99267578125,43.21553039550781,42.92500305175781,10.541699409484863,0.2350781261920929,31.09053421020508,61.359375
31050,13711.41015625,-145.8837890625,63.07114410400391,19360.107421875,4.757206439971924,3.541015625,43.30517578125,42.60791015625,10.0966796875,0.3498828113079071,27.17458152770996,63.115234375
6855,12879.515625,-145.91796875,64.02433776855469,18708.685546875,4.803722858428955,3.02001953125,43.22549057006836,43.37158203125,10.05224609375,0.2547656297683716,29.15019798278809,63.51171875
30282,13787.767578125,-146.3916015625,63.22477340698242,20926.80078125,4.817864418029785,3.5224609375,44.771095275878906,40.80000305175781,10.6640625,0.1381640583276748,26.892349243164062,61.333984375
10529,12278.68359375,-144.716796875,52.58515930175781,18918.248046875,5.676988124847412,2.912109375,42.612892150878906,43.34170150756836,10.767285346984863,0.2725781202316284,26.998186111450195,60.544921875
26255,13509.61328125,-144.599609375,57.49842834472656,20611.412109375,5.163013935089111,3.09716796875,42.82705307006836,43.69365310668945,10.05361270904541,0.2856249809265136,29.50298500061035,61.1953125
22770,13613.8232421875,-145.7568359375,63.2760009765625,21148.927734375,5.447349548339844,3.27099609375,45.626075744628906,38.63847732543945,11.93212890625,0.4885156154632568,29.714658737182617,61.6171875
460,7882.72265625,-146.3134765625,52.03221893310547,12710.77734375,6.046394348144531,3.15185546875,45.06660461425781,40.4912109375,11.066015243530272,0.1421874910593032,30.949419021606445,58.19921875
3373,10069.294921875,-147.0654296875,52.08267974853516,17022.220703125,6.698157787322998,3.14013671875,42.729103088378906,42.34228515625,11.258105278015137,0.4403906166553497,27.333335876464844,58.34765625
27863,13030.7236328125,-145.4443359375,66.08084106445312,21195.619140625,4.887998104095459,3.20703125,44.20498275756836,42.45351791381836,9.700879096984863,0.3283984363079071,28.92088508605957,62.2265625
21245,12399.705078125,-142.7734375,66.99996185302734,17953.357421875,5.855046272277832,3.4423828125,43.05781555175781,42.986427307128906,10.160937309265137,0.275390625,29.22075462341309,64.66796875
3239,10615.16015625,-145.5517578125,40.11100006103516,16476.46484375,5.604576110839844,3.39306640625,42.006935119628906,43.93437576293945,10.293554306030272,0.2848437428474426,26.6101188659668,60.19140625
27728,13190.1025390625,-146.40625,59.03105926513672,21234.255859375,5.095367908477783,3.2958984375,45.11806869506836,41.48066711425781,9.681737899780272,0.3209374845027923,26.87471008300781,63.28515625
11201,12581.173828125,-144.98046875,55.0,18408.615234375,5.726092338562012,2.9140625,43.04121398925781,43.525978088378906,10.09804630279541,0.3700000047683716,26.36316680908203,61.76171875
21294,13289.0537109375,-146.46484375,67.99996185302734,20681.673828125,4.841031551361084,3.404296875,42.79716873168945,43.52265930175781,9.931249618530272,0.2790234386920929,29.926332473754883,57.720703125
28037,13630.021484375,-145.3076171875,60.047508239746094,21038.322265625,4.889561176300049,3.39208984375,45.56631088256836,40.84814453125,9.884081840515137,0.2907812297344208,27.47445106506348,62.1171875
10177,12407.9765625,-144.6728515625,51.08516693115234,18420.833984375,5.575267791748047,2.87060546875,42.64277648925781,43.63222885131836,10.528027534484863,0.2448437511920929,28.621013641357425,61.0234375
6877,8267.8359375,-146.8994140625,49.02433776855469,13448.7568359375,5.679925918579102,2.14892578125,42.79384994506836,44.6416015625,10.11171817779541,0.2203515619039535,26.627758026123047,60.072265625
4407,10463.7421875,-147.568359375,53.06019592285156,16830.66796875,7.011610507965088,3.61572265625,42.53154373168945,42.75068664550781,10.563573837280272,0.4481640458106994,27.139301300048828,61.0859375
16501,13528.5458984375,-145.439453125,67.00628662109375,20113.431640625,4.985321998596191,3.47900390625,43.78994369506836,42.056739807128906,10.36806583404541,0.2642968595027923,29.43242835998535,62.314453125
27884,13099.2451171875,-145.849609375,66.08084106445312,20737.806640625,4.900664329528809,3.47412109375,43.592384338378906,42.71748352050781,9.7958984375,0.3245312571525574,28.268224716186523,61.279296875
13345,12337.107421875,-146.3232421875,55.0,17747.3984375,5.441241264343262,2.9599609375,43.00801086425781,42.13808822631836,11.510351181030272,0.2903515696525574,27.58028793334961,60.01171875
702,8275.095703125,-146.07421875,50.33003234863281,14178.74609375,5.5133442878723145,3.111328125,42.44023513793945,44.21328353881836,9.938769340515137,0.2083593755960464,30.931779861450195,60.267578125
3890,10957.751953125,-146.5869140625,62.0,18185.931640625,5.767657279968262,3.01220703125,39.906837463378906,44.09209060668945,12.589062690734863,0.3111718595027923,29.996889114379883,60.3828125
19220,11438.4482421875,-145.87890625,59.037841796875,17250.021484375,6.406496047973633,3.5751953125,41.8359375,43.2802734375,11.016797065734863,0.2157812416553497,26.23969078063965,57.109375
8000,12748.494140625,-146.396484375,63.01020812988281,19901.96484375,4.545233249664307,3.1884765625,43.86796951293945,41.226661682128906,11.35585880279541,0.2801171839237213,29.89105224609375,60.9375
13715,12729.48046875,-146.318359375,52.000030517578125,18464.08203125,5.249215602874756,2.935546875,43.061134338378906,43.45458984375,10.171191215515137,0.2833593785762787,28.33878326416016,63.140625
23060,13351.2802734375,-145.419921875,58.0,21596.171875,5.163595676422119,3.21728515625,44.37929916381836,40.76347732543945,11.23622989654541,0.3575390577316284,28.867965698242188,63.18359375
7286,13198.599609375,-146.5087890625,77.02420043945312,19737.3828125,4.794391632080078,2.97998046875,43.71357727050781,43.15410232543945,9.8095703125,0.2639843821525574,29.732297897338867,62.337890625
31981,11493.6845703125,-147.3291015625,57.053993225097656,16783.7109375,6.949089527130127,3.5185546875,42.90010070800781,42.865234375,10.259374618530272,0.3584765493869781,28.18002891540528,60.65234375
5210,13112.173828125,-145.8935546875,75.09476470947266,20395.78515625,4.821316719055176,2.95703125,43.0478515625,42.812110900878906,10.6435546875,0.473945289850235,30.578990936279297,59.716796875
4855,9935.853515625,-146.50390625,56.00897979736328,17054.861328125,6.902088642120361,2.88134765625,42.72246170043945,42.50996398925781,11.232129096984863,0.5685155987739563,26.76887321472168,59.095703125
31977,11489.783203125,-147.216796875,57.053993225097656,16995.314453125,6.709914684295654,3.412109375,42.920021057128906,42.88847732543945,10.28945255279541,0.3591015636920929,29.538265228271484,61.09765625
20509,13413.40625,-146.1474609375,70.01009368896484,21851.419921875,4.958730697631836,3.521484375,42.88349914550781,43.09267807006836,10.19716739654541,0.230507805943489,28.621013641357425,60.189453125
16573,13183.6943359375,-145.625,68.00628662109375,20063.013671875,5.00907039642334,3.34130859375,43.86299133300781,42.00029373168945,10.482226371765137,0.2707421779632568,28.88560485839844,62.81640625
188,12781.681640625,-146.953125,82.0848159790039,20891.001953125,4.926383972167969,3.69091796875,43.14082336425781,43.185646057128906,9.78359317779541,0.1078906208276748,27.880157470703125,58.4375
23878,13580.560546875,-144.8974609375,57.560001373291016,20086.3828125,5.195617198944092,3.09814453125,43.89785385131836,42.31240463256836,10.294921875,0.3517968654632568,29.74993705749512,62.994140625
2796,5453.12109375,-152.71484375,50.0,12603.8544921875,6.92637300491333,6.1064453125,41.15029525756836,41.79277420043945,10.47402286529541,0.3873046934604645,27.24513816833496,59.208984375
20334,12735.8984375,-145.4833984375,63.01009368896485,19001.767578125,5.4698262214660645,3.533203125,43.67373275756836,41.96044921875,10.48769474029541,0.2624218761920929,26.78651428222656,61.419921875
6042,11014.79296875,-146.4208984375,50.094764709472656,16838.322265625,5.795895099639893,2.89208984375,42.79384994506836,43.06611633300781,10.76318359375,0.4025781154632568,28.867965698242188,60.357421875
13308,11963.056640625,-145.029296875,55.0,17138.296875,5.8548736572265625,2.9130859375,42.84365463256836,42.164649963378906,11.686718940734863,0.3011718690395355,26.78651428222656,60.1328125
6631,12339.52734375,-146.1474609375,78.0947494506836,19309.439453125,5.026927947998047,2.87841796875,42.546485900878906,43.79326248168945,10.442578315734863,0.3124218583106994,33.04851150512695,55.07421875
17558,13079.7685546875,-145.8056640625,67.00634765625,21482.005859375,5.004271984100342,3.5380859375,46.132423400878906,36.38398361206055,13.565234184265137,0.3235156238079071,31.14345359802246,59.638671875
24745,12198.8857421875,-147.3583984375,56.08192443847656,19204.361328125,5.666806221008301,3.0869140625,43.625587463378906,42.845314025878906,9.942187309265137,0.4280078113079071,30.73774528503418,61.2109375
14215,12242.384765625,-146.171875,51.00004577636719,17939.005859375,5.247282981872559,2.90673828125,42.820411682128906,43.77334213256836,10.103515625,0.3019531071186065,28.90324592590332,63.076171875
24673,13510.796875,-145.0830078125,58.094635009765625,20266.9453125,5.393609046936035,3.0888671875,44.64326477050781,40.736915588378906,10.946386337280272,0.5067577958106995,29.78521728515625,61.69140625
9719,12982.189453125,-145.72265625,67.04232788085938,19908.857421875,5.209883213043213,2.87548828125,43.833106994628906,43.22050857543945,9.71728515625,0.2776952981948852,30.20856285095215,59.734375
13574,12428.02734375,-146.38671875,53.50000762939453,18249.921875,5.205774307250977,2.9287109375,42.92666244506836,43.9609375,9.808202743530272,0.2825781106948852,27.66848564147949,61.951171875
24203,13001.453125,-146.09375,59.34000015258789,19381.87109375,5.584732055664063,3.11572265625,43.41474914550781,42.911720275878906,10.085741996765137,0.388007789850235,29.591182708740234,60.23046875
29894,0.0008837889763526,-126.6796875,0.0,0.000177948793862,0.0001734553952701,3.763671875,40.46464920043945,45.368751525878906,10.119921684265137,0.1840624958276748,27.26277732849121,63.0546875
9785,12981.498046875,-145.72265625,72.04232788085938,19688.310546875,5.222161769866943,3.00048828125,42.96318435668945,43.384864807128906,10.331835746765137,0.2359374910593032,32.60752487182617,63.0390625
7245,13185.462890625,-145.498046875,76.52422332763672,20078.37109375,5.196883678436279,2.939453125,42.91337966918945,43.32841873168945,10.43984317779541,0.3032812476158142,30.38495635986328,62.162109375
26249,13479.0458984375,-145.078125,57.49842834472656,20034.345703125,5.131406784057617,3.13134765625,42.81709289550781,43.79326248168945,9.92714786529541,0.2862890660762787,28.09183120727539,62.16796875
5895,12225.099609375,-146.640625,68.09477996826172,19340.78125,5.089134216308594,3.06640625,43.69365310668945,39.325782775878906,13.38134765625,0.469062477350235,30.72010612487793,58.931640625
25263,12493.3251953125,-147.0458984375,62.0819091796875,19694.982421875,5.637005805969238,3.11962890625,44.61669921875,41.210060119628906,10.693456649780272,0.3001953065395355,33.0308723449707,62.08203125
11281,12708.73828125,-145.4833984375,55.0,18719.1328125,5.351107597351074,2.919921875,43.094337463378906,43.39482498168945,10.16845703125,0.3500781059265136,27.82723999023437,62.388671875
26404,13457.9443359375,-145.3662109375,62.99840545654297,21086.91015625,5.22573709487915,3.10986328125,44.42910385131836,42.30908203125,9.801366806030272,0.3114843666553497,30.914140701293945,61.78125
5527,12199.171875,-145.8544921875,61.094764709472656,20756.33984375,4.810908794403076,3.35595703125,43.716896057128906,43.42470932006836,9.067187309265137,0.3973827958106994,27.17458152770996,60.341796875
21783,13422.7724609375,-145.2734375,67.000244140625,20600.455078125,5.352002143859863,3.435546875,44.03066635131836,42.46015930175781,9.771288871765137,0.2865234315395355,29.74993705749512,62.55078125
14269,12389.30859375,-146.50390625,51.00004577636719,18259.76953125,5.29307746887207,2.89794921875,42.599609375,43.658790588378906,10.427538871765137,0.322265625,28.51517677307129,62.828125
14191,12517.91015625,-145.9228515625,51.00004577636719,19042.47265625,5.225900173187256,2.947265625,43.05781555175781,43.98418045043945,9.623632431030272,0.2913281321525574,25.692869186401367,61.734375
10810,12477.462890625,-146.025390625,50.0,19008.998046875,5.292832374572754,3.05859375,43.54922103881836,42.1845703125,10.929980278015137,0.2326562404632568,28.18002891540528,62.234375
26867,10990.3759765625,-145.7373046875,44.914794921875,16808.44140625,6.698967456817627,2.8115234375,44.23486328125,42.77724838256836,9.659863471984863,0.3807031214237213,29.36186981201172,61.830078125
21803,13646.93359375,-145.4443359375,64.5002670288086,21126.427734375,5.258269786834717,3.451171875,44.54365539550781,41.94717025756836,9.70497989654541,0.2859765589237213,26.76887321472168,61.369140625
28778,12203.2412109375,-147.001953125,60.0634651184082,18541.28515625,6.345527648925781,3.38818359375,44.115333557128906,42.36552810668945,9.66259765625,0.3700000047683716,28.391700744628903,61.34765625
26606,12897.6728515625,-146.3525390625,59.99840545654297,20316.775390625,5.164801597595215,3.12939453125,44.30791091918945,42.66103744506836,9.510839462280272,0.3009375035762787,25.569393157958984,60.458984375
11306,12023.208984375,-144.4287109375,54.99998474121094,17426.419921875,5.798997402191162,2.88525390625,43.11758041381836,43.32841873168945,10.25390625,0.3673827946186065,27.015825271606445,62.6796875
7555,12965.25,-145.546875,65.01022338867188,19876.208984375,4.771605491638184,3.0322265625,42.55312728881836,43.90449523925781,10.143163681030272,0.2894140481948852,30.843582153320312,61.7265625
22259,8296.7470703125,-147.0458984375,50.31499862670898,12329.7490234375,6.289358139038086,3.0849609375,42.662696838378906,41.8525390625,11.97451114654541,0.3597265481948852,30.032169342041016,75.046875
31247,13466.9404296875,-145.6103515625,66.0711441040039,19482.92578125,5.1309003829956055,3.5224609375,44.33613586425781,41.08222961425781,10.555371284484863,0.4016406238079071,30.1909236907959,63.076171875
13193,9985.2890625,-145.7373046875,50.0,14959.091796875,6.115362644195557,2.828125,42.34560775756836,41.890724182128906,12.50634765625,0.3403906226158142,27.73904228210449,61.53125
3481,9969.732421875,-146.7333984375,54.08267974853516,18900.75390625,5.838003635406494,3.8076171875,44.84414291381836,39.89521408081055,10.91494083404541,0.446601539850235,27.95071601867676,59.654296875
18381,12547.0791015625,-146.6162109375,66.03776550292969,18705.80859375,5.37193775177002,3.45947265625,42.98808670043945,43.02959060668945,10.19033145904541,0.2732812464237213,28.797409057617188,61.65625
27220,13313.416015625,-145.3076171875,59.51436614990234,21014.08203125,5.00423002243042,3.0888671875,44.356056213378906,42.798828125,9.39394474029541,0.3188671767711639,28.76212882995605,60.478515625
15426,12838.376953125,-145.3662109375,70.04946899414062,19921.513671875,5.224360466003418,3.12451171875,43.30849838256836,43.102638244628906,10.595019340515137,0.3272265493869781,27.456811904907227,62.291015625
21226,13312.8095703125,-146.3525390625,67.99996185302734,20990.501953125,4.8107733726501465,3.38623046875,42.91006088256836,43.34502029418945,9.99892520904541,0.2826562523841858,26.73359489440918,59.716796875
27021,12202.712890625,-145.5126953125,44.014404296875,19333.17578125,5.18816614151001,2.9287109375,44.33613586425781,42.56972885131836,9.813672065734863,0.2799609303474426,31.26692771911621,61.45703125
11807,12783.41015625,-144.384765625,55.99998474121094,18787.80078125,5.531994342803955,2.908203125,43.061134338378906,43.61562728881836,10.013964653015137,0.2976171672344208,27.809600830078125,61.73046875
27696,13325.931640625,-146.337890625,67.01435852050781,20756.109375,5.041495800018311,3.38330078125,44.22490310668945,41.53544998168945,10.391308784484863,0.3645312488079071,29.30895233154297,63.142578125
2092,8.296875,-73.5693359375,5.140625,3389.009033203125,263.9329528808594,1.76318359375,49.11572265625,39.36064529418945,9.377538681030272,0.2978515625,30.032169342041016,35.669921875
11978,12328.810546875,-144.4287109375,57.0,17660.025390625,5.838107585906982,2.9365234375,42.89345932006836,43.559181213378906,10.228612899780272,0.3255859315395355,27.403892517089844,62.59375
4162,12671.056640625,-145.9130859375,63.81492614746094,20443.6484375,4.797769546508789,3.6484375,42.6162109375,43.04287338256836,10.263476371765137,0.3416406214237213,27.527368545532227,59.787109375
19262,11987.5166015625,-146.4794921875,62.03779602050781,18047.951171875,5.477825164794922,3.2783203125,42.62617492675781,43.83642578125,9.984570503234863,0.2053906172513961,28.285865783691406,61.376953125
2006,10173.3515625,-146.4697265625,68.24726104736328,15095.09375,6.156949520111084,3.5078125,43.4462890625,42.67597961425781,10.078222274780272,0.1806249916553497,27.08638381958008,59.640625
22719,13341.046875,-145.9130859375,64.47599792480469,20251.267578125,5.298424243927002,3.1767578125,44.580177307128906,40.0595703125,11.647069931030272,0.4969921708106994,31.937227249145508,60.44921875
3291,10895.87109375,-146.69921875,45.696998596191406,16116.921875,6.877311706542969,3.39111328125,42.40869140625,43.34834289550781,10.358495712280272,0.3216406106948852,27.05110549926757,61.24609375
28971,13879.3115234375,-145.6884765625,60.696537017822266,21709.03125,4.930145740509033,3.404296875,44.51875305175781,41.97041320800781,9.72890567779541,0.2721093595027923,25.04021072387696,62.09765625
6172,13224.52734375,-146.1474609375,73.09476470947266,19662.490234375,4.94786262512207,2.93359375,43.11758041381836,43.68037414550781,9.822558403015137,0.3634375035762787,28.215307235717773,61.8203125
370,13.482421875,-73.134765625,2.201171875,5073.5751953125,6.71568489074707,3.2392578125,39.96826171875,47.012306213378906,9.54638671875,0.1420312523841858,27.28041648864746,76.373046875
4031,12673.4765625,-146.953125,65.06484985351562,19091.013671875,5.538139343261719,3.35107421875,42.34560775756836,42.9482421875,10.895800590515137,0.3723437488079071,26.38080596923828,60.783203125
22922,13813.314453125,-145.048828125,60.0,21562.537109375,5.080676078796387,3.0810546875,43.750099182128906,42.52656555175781,10.221776962280272,0.36328125,27.12166213989257,63.17578125
26842,10991.8134765625,-146.2109375,44.914794921875,17143.154296875,6.363430500030518,2.6904296875,44.281349182128906,42.81875228881836,9.765820503234863,0.3946484327316284,28.69157218933105,61.275390625
4463,11040.029296875,-148.18359375,52.06019592285156,16504.5546875,7.027122974395752,3.48876953125,43.49941635131836,42.50332260131836,10.030370712280272,0.392890602350235,26.980546951293945,63.10546875
11376,12771.310546875,-145.0537109375,54.199981689453125,18777.59375,5.661370277404785,2.89404296875,43.1474609375,43.401466369628906,10.23818302154541,0.2926562428474426,24.75797843933105,62.6171875
30711,13500.4326171875,-145.8740234375,64.0247802734375,20873.685546875,4.804873466491699,3.5390625,43.39482498168945,42.7822265625,10.027636528015137,0.1587890535593032,27.63320541381836,60.90625
7945,10776.2578125,-146.1376953125,62.01020812988281,15059.310546875,6.340495586395264,2.9599609375,42.55312728881836,42.08828353881836,12.01210880279541,0.3090234398841858,33.18962478637695,59.82421875
4778,10625.185546875,-146.4794921875,49.00897979736328,15854.466796875,5.84984827041626,2.40869140625,42.25429916381836,43.61894607543945,11.160351753234863,0.4718749821186065,29.062000274658203,57.95703125
957,7020.884765625,-147.5634765625,37.99999237060547,12919.4169921875,5.373363971710205,3.08642578125,39.25605392456055,46.96914291381836,10.420702934265137,0.1787890642881393,31.796112060546875,56.337890625
28239,13900.998046875,-145.72265625,63.08065032958984,21412.236328125,5.051294326782227,3.48193359375,43.60566711425781,42.87187576293945,9.637304306030272,0.2988671660423279,25.74578666687012,61.58984375
24332,13763.8759765625,-144.7802734375,59.34000015258789,21044.0859375,5.370895385742188,3.13916015625,43.28857421875,42.62451171875,10.575879096984863,0.2988671660423279,32.34293365478516,60.830078125
3157,9116.537109375,-148.2177734375,64.33721160888672,16867.5625,6.999466419219971,3.69140625,43.197265625,39.39716720581055,13.179003715515137,0.4480859339237213,26.29261016845703,59.90234375
